item_id,recommend,sentiment_analysis,year,developer
8870,True,2,2013,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
387340,True,2,2023,"Idea Factory,Compile Heart,Tamsoft"
550,True,2,2015,Valve
202970,True,2,2014,Treyarch
238460,True,2,2014,The Behemoth
218620,True,2,2014,
221100,True,2,2014,Bohemia Interactive
227940,True,2,2015,Reto-Moto
346010,True,2,2023,Spiderling Studios
264710,True,2,2023,
4000,True,2,2014,Facepunch Studios
248570,True,2,2014,Nabi Studios
730,True,2,2015,Valve
440,True,2,2015,Valve
4000,True,2,2014,Facepunch Studios
104900,True,2,2014,"Trek Industries, Inc"
214950,True,2,2015,Creative Assembly
4000,True,2,2015,Facepunch Studios
105600,True,2,2014,Re-Logic
4000,True,2,2013,Facepunch Studios
32440,True,2,2023,"Traveller's Tales,Feral Interactive (Mac)"
204880,True,2,2014,"Ironclad Games,Stardock Entertainment"
301520,True,2,2014,Freejam
105600,True,2,2013,Re-Logic
620,True,2,2013,Valve
550,True,2,2014,Valve
72850,True,2,2015,
204100,True,2,2015,Rockstar Studios
42680,True,2,2015,
108710,True,2,2015,Remedy Entertainment
205100,True,2,2023,Arkane Studios
243870,True,2,2015,
38420,True,2,2015,14° East
252950,True,2,2015,"Psyonix, Inc."
221100,True,2,2014,Bohemia Interactive
730,True,2,2015,Valve
339800,True,2,2015,HuniePot
236090,True,2,2015,Humble Hearts LLC
105600,True,2,2014,Re-Logic
207140,True,2,2014,DoubleDutch Games
262060,True,2,2015,Red Hook Studios
219150,True,2,2014,Dennaton Games
233250,True,2,2014,
48240,True,2,2014,
40100,True,2,2014,Gas Powered Games
333930,True,2,2015,Splash Damage
304930,True,2,2015,Smartly Dressed Games
265930,True,2,2015,Coffee Stain Studios
409170,True,2,2023,"S Houben,N Tailor,A Barnett"
415030,True,2,2015,Stately Snail
242720,True,2,2014,"Masangsoft, Inc."
386360,True,2,2015,Hi-Rez Studios
208090,True,2,2014,Edge of Reality
113020,True,2,2013,Pocketwatch Games
440,True,2,2014,Valve
317790,True,2,2015,Benjamin Bryant
400,True,2,2013,Valve
239820,True,2,2014,Greenheart Games
550,True,2,2013,Valve
440,True,2,2023,Valve
242760,True,2,2014,Endnight Games Ltd
49520,True,2,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)"
730,True,2,2015,Valve
440,True,2,2013,Valve
204360,True,2,2013,The Behemoth
200210,True,2,2013,Wild Shadow Studios
730,True,2,2023,Valve
113400,True,2,2014,Reloaded Productions
232090,True,2,2015,Tripwire Interactive
254460,True,2,2023,Hydravision Entertainment
211720,True,2,2023,
226880,True,2,2023,
730,True,2,2015,Valve
200210,True,2,2014,Wild Shadow Studios
212800,True,2,2014,Vlambeer
218620,True,2,2015,
323180,True,2,2015,Valve
241930,True,2,2015,"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)"
730,True,2,2015,Valve
203160,True,2,2015,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)"
72850,True,2,2015,
570,True,2,2015,
230410,True,2,2015,Digital Extremes
104900,True,2,2014,"Trek Industries, Inc"
251570,True,2,2023,
363970,True,2,2023,Playsaurus
304930,True,2,2023,Smartly Dressed Games
70,True,2,2014,Valve
24740,True,2,2015,Criterion Games
4000,True,2,2014,Facepunch Studios
233150,True,2,2015,Vlambeer
230410,True,2,2014,Digital Extremes
67370,True,2,2015,Digital Extremes
244870,True,2,2014,Michael Todd Games
268500,True,2,2023,"Firaxis,Feral Interactive (Mac),Feral Interactive (Linux)"
233450,True,2,2015,Introversion Software
218620,True,2,2015,
320300,True,2,2015,
233450,True,2,2015,Introversion Software
260230,True,2,2015,Ubisoft Montpellier
346900,True,2,2023,Hyper Hippo Games
730,True,2,2015,Valve
550,True,2,2014,Valve
440,True,2,2014,Valve
2290,True,2,2023,id Software
4000,True,2,2014,Facepunch Studios
203160,True,2,2013,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)"
241720,True,2,2013,Exato Games Studio
243870,True,2,2014,
323240,True,2,2014,Good Games
4000,True,2,2014,Facepunch Studios
218980,True,2,2014,
302830,True,2,2015,Shumkov Dmitriy
304930,True,2,2014,Smartly Dressed Games
440,True,2,2014,Valve
250340,True,2,2013,"Eric Hartman,Ben Garney,Anthony Rotondo"
20900,True,2,2015,CD PROJEKT RED
223470,True,2,2015,Running With Scissors
211420,True,2,2014,FromSoftware
252490,True,2,2014,Facepunch Studios
730,True,2,2014,Valve
208090,True,2,2014,Edge of Reality
209160,True,2,2015,Infinity Ward
104900,True,2,2014,"Trek Industries, Inc"
91310,True,2,2013,
10180,True,2,2012,"Infinity Ward,Aspyr (Mac)"
242760,True,2,2015,Endnight Games Ltd
730,True,2,2014,Valve
213670,True,2,2014,Obsidian Entertainment
4000,True,2,2023,Facepunch Studios
252490,True,2,2014,Facepunch Studios
221100,True,2,2014,Bohemia Interactive
20,True,2,2015,Valve
228380,True,2,2014,Bugbear
440,True,2,2023,Valve
346900,True,2,2015,Hyper Hippo Games
224260,True,2,2015,No More Room in Hell Team
325610,True,2,2015,Creative Assembly
214950,True,2,2015,Creative Assembly
4700,True,2,2015,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
227940,True,2,2015,Reto-Moto
34330,True,2,2014,
47400,True,2,2015,FireFly Studios
343462,True,2,2015,Creative Assembly
630,True,2,2014,Valve
570,True,2,2013,
440,True,2,2012,Valve
223630,True,2,2013,
55230,True,2,2011,Volition
214950,True,2,2014,Creative Assembly
265930,True,2,2015,Coffee Stain Studios
94400,True,2,2023,Messhof
383870,True,2,2023,Campo Santo
310080,True,2,2015,"Mediatonic,Hato Moa,The Irregular Corporation"
440,True,2,2014,Valve
65800,True,2,2013,Trendy Entertainment
72850,True,2,2013,
252950,True,2,2023,"Psyonix, Inc."
221910,True,2,2015,Galactic Cafe
223750,True,2,2015,
351290,True,2,2015,TB Games
413150,True,2,2023,ConcernedApe
221910,True,2,2014,Galactic Cafe
440,True,2,2014,Valve
212480,True,2,2014,Sumo Digital
730,True,2,2015,Valve
4000,True,2,2013,Facepunch Studios
322980,True,2,2014,Artefacts Studio
620,True,2,2014,Valve
113200,True,2,2014,Edmund McMillen and Florian Himsl
376300,True,2,2023,Arc System Works
4000,True,2,2023,Facepunch Studios
440,True,2,2012,Valve
730,True,2,2014,Valve
51100,True,2,2013,"FIX Korea, Co.LTD,FIX Games, Co. LTD"
630,True,2,2014,Valve
273350,True,2,2023,Turtle Rock Studios
211820,True,2,2015,Chucklefish
20500,True,2,2015,"Volition,Reactor Zero,THQ Nordic"
223710,True,2,2015,Team Psykskallar
319630,True,2,2023,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
252490,True,2,2014,Facepunch Studios
265930,True,2,2015,Coffee Stain Studios
730,True,2,2014,Valve
240,True,2,2014,Valve
223470,True,2,2015,Running With Scissors
49520,True,2,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)"
250600,True,2,2014,Krillbite Studio
273350,True,2,2014,Turtle Rock Studios
550,True,2,2013,Valve
208090,True,2,2014,Edge of Reality
730,True,2,2013,Valve
236370,True,2,2014,Zero Point Software
266130,True,2,2014,"Mighty Rabbit Studios,Gun."
244870,True,2,2013,Michael Todd Games
248860,True,2,2014,Blue Bottle Games
570,True,2,2013,
730,True,2,2014,Valve
4000,True,2,2013,Facepunch Studios
218620,True,2,2013,
332800,True,2,2014,Scott Cawthon
440,True,2,2014,Valve
105600,True,2,2014,Re-Logic
334040,True,2,2023,
221640,True,2,2014,Terry Cavanagh
570,True,2,2014,
4000,True,2,2014,Facepunch Studios
105600,True,2,2013,Re-Logic
730,True,2,2013,Valve
10180,True,2,2014,"Infinity Ward,Aspyr (Mac)"
209650,True,2,2014,"Sledgehammer Games,Raven Software"
346900,True,2,2015,Hyper Hippo Games
227860,True,2,2023,Sauropod Studio
303390,True,2,2015,Microblast Games
235540,True,2,2015,Fatshark
227300,True,2,2015,SCS Software
252530,True,2,2023,MR-Software GbR
239820,True,2,2014,Greenheart Games
301520,True,2,2014,Freejam
407840,True,2,2023,"Trek Industries, Inc"
221380,True,2,2014,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios"
4000,True,2,2013,Facepunch Studios
304930,True,2,2015,Smartly Dressed Games
730,True,2,2015,Valve
385260,True,2,2015,Tuomo Laine
331470,True,2,2014,Soviet Games
570,True,2,2014,
218620,True,2,2014,
272510,True,2,2014,"CyberConnect2 Co., Ltd."
200710,True,2,2012,Runic Games
319630,True,2,2015,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
730,True,2,2015,Valve
221100,True,2,2015,Bohemia Interactive
4000,True,2,2015,Facepunch Studios
238320,True,2,2014,Red Barrels
207610,True,2,2012,Telltale Games
206210,True,2,2012,"Monolith Productions, Inc."
245170,True,2,2023,Lab Zero Games
323370,True,2,2023,"Bluehole, Inc."
330830,True,2,2023,Telltale Games
570,True,2,2014,
49540,True,2,2013,
10,True,2,2012,Valve
221430,True,2,2013,
220440,True,2,2013,Ninja Theory
105600,True,2,2014,Re-Logic
245550,True,2,2014,
2990,True,2,2014,Bugbear Entertainment
200210,True,2,2012,Wild Shadow Studios
50300,True,2,2014,Yager Development
4000,True,2,2014,Facepunch Studios
46770,True,2,2015,Muzzy Lane Software
4700,True,2,2014,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
10500,True,2,2012,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
55230,True,2,2013,Volition
346110,True,2,2023,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
304930,True,2,2023,Smartly Dressed Games
730,True,2,2014,Valve
243870,True,2,2014,
218620,True,2,2014,
203140,True,2,2015,"Io-Interactive A/S,Feral Interactive (Mac)"
213670,True,2,2015,Obsidian Entertainment
372000,True,2,2023,"IMCGAMES Co.,Ltd."
261030,True,2,2013,Telltale Games
253030,True,2,2014,
94000,True,2,2013,Stout Games
72850,True,2,2014,
359320,True,2,2023,
35720,True,2,2014,Frozenbyte
252870,True,2,2015,
330830,True,2,2015,Telltale Games
440,True,2,2015,Valve
236430,True,2,2015,"FromSoftware, Inc"
220200,True,2,2015,Squad
214420,True,2,2015,Doctor Entertainment AB
311340,True,2,2014,Kojima Productions
235460,True,2,2014,PlatinumGames
8870,True,2,2013,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
207230,True,2,2015,CodeBrush Games
292120,True,2,2015,Square Enix
39150,True,2,2013,Square Enix
301520,True,2,2023,Freejam
250320,True,2,2014,Telltale Games
107100,True,2,2014,Supergiant Games
263060,True,2,2014,GhostShark
239220,True,2,2014,
570,True,2,2014,
304930,True,2,2014,Smartly Dressed Games
261030,True,2,2013,Telltale Games
211420,True,2,2013,FromSoftware
4570,True,2,2023,Relic Entertainment
245470,True,2,2014,Positech Games
240,True,2,2015,Valve
227300,True,2,2023,SCS Software
105600,True,2,2023,Re-Logic
550,True,2,2013,Valve
445440,True,2,2023,Innocent Grey
440,True,2,2014,Valve
332800,True,2,2014,Scott Cawthon
43160,True,2,2014,
730,True,2,2015,Valve
256290,True,2,2014,Ubisoft Montréal
245280,True,2,2015,Ninja Theory
261570,True,2,2015,Moon Studios GmbH
323470,True,2,2015,DIMPS
440,True,2,2014,Valve
304930,True,2,2015,Smartly Dressed Games
243870,True,2,2015,
65800,True,2,2015,Trendy Entertainment
50130,True,2,2015,"2K Czech,Feral Interactive (Mac)"
232090,True,2,2015,Tripwire Interactive
252490,True,2,2014,Facepunch Studios
224900,True,2,2014,Reality Pump
223470,True,2,2014,Running With Scissors
221910,True,2,2014,Galactic Cafe
214610,True,2,2014,773
400110,True,2,2015,"Erik Svedäng,El Huervo / Niklas Åkerblad,Tobias Sjögren,Oscar ""Ratvader"" Rydelius,Johannes Gotlén"
239030,True,2,2014,3909
251570,True,2,2014,
218620,True,2,2014,
224260,True,2,2014,No More Room in Hell Team
220240,True,2,2014,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
242920,True,2,2014,Shining Rock Software LLC
322330,True,2,2014,Klei Entertainment
393010,True,2,2023,"Klei Entertainment,Capybara Games"
227300,True,2,2014,SCS Software
72850,True,2,2013,
305620,True,2,2015,Hinterland Studio Inc.
40400,True,2,2014,"Arcen Games, LLC"
240,True,2,2013,Valve
8870,True,2,2014,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
107410,True,2,2013,Bohemia Interactive
440,True,2,2014,Valve
15100,True,2,2023,Ubisoft Montreal
304930,True,2,2023,Smartly Dressed Games
261030,True,2,2015,Telltale Games
105600,True,2,2013,Re-Logic
275200,True,2,2015,Ostrich Banditos
373180,True,2,2015,Hello There AB
730,True,2,2014,Valve
234190,True,2,2014,Wolfire Games
226860,True,2,2023,Stardock Entertainment
330830,True,2,2015,Telltale Games
49520,True,2,2012,"Gearbox Software,Aspyr (Mac &amp; Linux)"
295110,True,2,2015,
40100,True,2,2023,Gas Powered Games
570,True,2,2014,
250900,True,2,2014,"Nicalis, Inc."
222900,True,2,2015,
570,True,2,2023,
319630,True,2,2015,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
334120,True,2,2023,Pencil Test Studios
245390,True,2,2023,Cyberdreams
209630,True,2,2023,Frogwares
274190,True,2,2014,Free Lives
203810,True,2,2014,
49520,True,2,2015,"Gearbox Software,Aspyr (Mac &amp; Linux)"
359050,True,2,2015,marbenx
105600,True,2,2014,Re-Logic
4000,True,2,2015,Facepunch Studios
730,True,2,2015,Valve
255710,True,2,2023,Colossal Order Ltd.
220200,True,2,2014,Squad
730,True,2,2015,Valve
550,True,2,2014,Valve
233270,True,2,2014,Ubisoft Montreal
377160,True,2,2023,Bethesda Game Studios
265930,True,2,2014,Coffee Stain Studios
105600,True,2,2013,Re-Logic
209000,True,2,2013,"WB Games Montreal,Splash Damage"
213670,True,2,2014,Obsidian Entertainment
33230,True,2,2013,Ubisoft Montreal
233130,True,2,2013,Flying Wild Hog
1250,True,2,2013,Tripwire Interactive
13210,True,2,2013,"Epic Games, Inc."
227480,True,2,2013,Old School Games
258050,True,2,2014,Endless Loop Studios
304930,True,2,2015,Smartly Dressed Games
435530,True,2,2023,"Oleg Sergeev,Andrey Rumak,Do My Best"
367580,True,2,2023,"Maciej Targoni,Wojciech Wasiak"
34330,True,2,2014,
238460,True,2,2014,The Behemoth
440,True,2,2013,Valve
4000,True,2,2013,Facepunch Studios
2600,True,2,2014,Troika Games
13510,True,2,2011,
730,True,2,2015,Valve
25000,True,2,2015,Wolfire Games
224540,True,2,2013,Jagex Limited
70000,True,2,2013,800 North and Digital Ranch
379720,True,2,2023,id Software
232090,True,2,2015,Tripwire Interactive
255710,True,2,2015,Colossal Order Ltd.
48700,True,2,2015,TaleWorlds Entertainment
440,True,2,2015,Valve
250900,True,2,2015,"Nicalis, Inc."
319630,True,2,2023,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
204360,True,2,2015,The Behemoth
730,True,2,2014,Valve
440,True,2,2014,Valve
301520,True,2,2023,Freejam
550,True,2,2013,Valve
440,True,2,2014,Valve
210770,True,2,2023,Coffee Stain Studios
104900,True,2,2014,"Trek Industries, Inc"
570,True,2,2014,
440,True,2,2014,Valve
1840,True,2,2015,Valve
227700,True,2,2015,
34330,True,2,2015,
440,True,2,2014,Valve
242760,True,2,2023,Endnight Games Ltd
440,True,2,2013,Valve
105450,True,2,2023,Ensemble Studios
252530,True,2,2015,MR-Software GbR
209160,True,2,2015,Infinity Ward
440,True,2,2014,Valve
206420,True,2,2015,Deep Silver Volition
49520,True,2,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)"
291550,True,2,2015,Blue Mammoth Games
339800,True,2,2015,HuniePot
440,True,2,2014,Valve
1250,True,2,2013,Tripwire Interactive
301520,True,2,2023,Freejam
10180,True,2,2013,"Infinity Ward,Aspyr (Mac)"
25000,True,2,2014,Wolfire Games
105600,True,2,2015,Re-Logic
2400,True,2,2023,Outerlight Ltd.
305620,True,2,2015,Hinterland Studio Inc.
437220,True,2,2023,
205100,True,2,2014,Arkane Studios
239820,True,2,2013,Greenheart Games
49520,True,2,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)"
374570,True,2,2015,
550,True,2,2014,Valve
214420,True,2,2015,Doctor Entertainment AB
304930,True,2,2014,Smartly Dressed Games
243780,True,2,2014,"Double Eleven,Q-Games Ltd."
570,True,2,2014,
306130,True,2,2015,Zenimax Online Studios
258970,True,2,2014,Arrowhead Game Studios
48700,True,2,2014,TaleWorlds Entertainment
250420,True,2,2014,Archive Entertainment
252950,True,2,2023,"Psyonix, Inc."
63380,True,2,2014,Rebellion
271290,True,2,2014,
730,True,2,2014,Valve
243470,True,2,2015,Ubisoft
204300,True,2,2014,Ronimo Games
333950,True,2,2015,Keen Software House
550,True,2,2014,Valve
104900,True,2,2014,"Trek Industries, Inc"
4000,True,2,2023,Facepunch Studios
244850,True,2,2014,
246420,True,2,2014,Ironhide Game Studio
730,True,2,2014,Valve
22330,True,2,2014,Bethesda Game Studios
72850,True,2,2014,
211820,True,2,2013,Chucklefish
264140,True,2,2015,Vitali Kirpu
620,True,2,2014,Valve
252950,True,2,2023,"Psyonix, Inc."
236390,True,2,2014,
291480,True,2,2023,Crytek
224260,True,2,2013,No More Room in Hell Team
209870,True,2,2015,Hardsuit Labs
223710,True,2,2013,Team Psykskallar
440,True,2,2013,Valve
209830,True,2,2015,Jasper Byrne
440,True,2,2023,Valve
245130,True,2,2015,
251570,True,2,2014,
203750,True,2,2014,Devil's Details
32800,True,2,2014,Snowblind Studios
55230,True,2,2013,Volition
72850,True,2,2013,
248820,True,2,2023,"Hopoo Games, LLC"
323610,True,2,2015,Sixteen Tons Entertainment
221380,True,2,2014,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios"
570,True,2,2013,
42680,True,2,2023,
218620,True,2,2014,
431240,True,2,2023,Blacklight Interactive
8190,True,2,2015,Avalanche Studios
107410,True,2,2013,Bohemia Interactive
202170,True,2,2014,United Front Games
235460,True,2,2014,PlatinumGames
72850,True,2,2012,
10180,True,2,2012,"Infinity Ward,Aspyr (Mac)"
440,True,2,2011,Valve
206190,True,2,2014,Suspicious Developments
72850,True,2,2015,
212680,True,2,2014,Subset Games
24240,True,2,2014,OVERKILL Software
218620,True,2,2014,
12210,True,2,2015,
730,True,2,2015,Valve
205100,True,2,2013,Arkane Studios
208090,True,2,2014,Edge of Reality
346110,True,2,2023,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
234630,True,2,2015,
261030,True,2,2015,Telltale Games
335330,True,2,2014,Exe Games Inc.
28050,True,2,2013,
239820,True,2,2014,Greenheart Games
236390,True,2,2015,
230410,True,2,2015,Digital Extremes
22380,True,2,2014,Obsidian Entertainment
301520,True,2,2014,Freejam
231160,True,2,2014,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
440,True,2,2014,Valve
224480,True,2,2014,Young Horses
4000,True,2,2013,Facepunch Studios
730,True,2,2015,Valve
379720,True,2,2023,id Software
242760,True,2,2023,Endnight Games Ltd
275850,True,2,2023,Hello Games
391220,True,2,2023,
272510,True,2,2015,"CyberConnect2 Co., Ltd."
730,True,2,2015,Valve
730,True,2,2015,Valve
346900,True,2,2015,Hyper Hippo Games
239030,True,2,2013,3909
4000,True,2,2013,Facepunch Studios
351090,True,2,2023,Grey Alien Games
388090,True,2,2015,Scott Cawthon
39150,True,2,2014,Square Enix
249680,True,2,2014,Zootfly
440,True,2,2014,Valve
242050,True,2,2014,Ubisoft Montreal
346110,True,2,2015,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
246900,True,2,2014,
32800,True,2,2014,Snowblind Studios
8870,True,2,2014,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
383080,True,2,2015,
234710,True,2,2014,Telltale Games
730,True,2,2014,Valve
221100,True,2,2014,Bohemia Interactive
304930,True,2,2015,Smartly Dressed Games
440,True,2,2014,Valve
63380,True,2,2015,Rebellion
70000,True,2,2013,800 North and Digital Ranch
301520,True,2,2015,Freejam
202170,True,2,2023,United Front Games
105600,True,2,2015,Re-Logic
207140,True,2,2014,DoubleDutch Games
391540,True,2,2015,tobyfox
3920,True,2,2014,Firaxis Games
313340,True,2,2015,David OReilly
115110,True,2,2014,Double Fine Productions
440,True,2,2014,Valve
208650,True,2,2015,Rocksteady Studios
22370,True,2,2011,Bethesda Game Studios
40390,True,2,2012,Piranha Bytes
57900,True,2,2011,Gearbox Software
232430,True,2,2014,Fullbright
233290,True,2,2014,Airtight Games
208580,True,2,2013,"Obsidian Entertainment,Aspyr (Mac, Linux, &amp; Windows Update)"
301520,True,2,2014,Freejam
273350,True,2,2023,Turtle Rock Studios
8870,True,2,2014,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
218620,True,2,2014,
72850,True,2,2013,
301520,True,2,2014,Freejam
730,True,2,2013,Valve
271590,True,2,2015,Rockstar North
550,True,2,2011,Valve
307880,True,2,2015,"Signal Studios,Smart Ghost"
107410,True,2,2015,Bohemia Interactive
377160,True,2,2023,Bethesda Game Studios
4000,True,2,2013,Facepunch Studios
239220,True,2,2014,
216250,True,2,2014,
70400,True,2,2014,EasyGameStation
207230,True,2,2014,CodeBrush Games
